"取引ID","取引日時","取引区分 （1：通常、2：入金、3：出金、4:：預かり金、 5：預かり金返金、6：ポイント加算、7：ポイント減算、8：ポイント失効、11：チップ、13：マイル加算、14：マイル減算、 16：領収証発行）","取消区分 (0:通常、1：取消)","単価値引き前小計","単価値引き小計","小計","小計値引き","合計","預かり金","預かり金現金","預かり金クレジット","釣銭","商品名","カラー","会員コード","サイズ","商品ID","商品コード","数量","会員ID","店舗ID","客層ID","端末ID","支払方法ID1","支払方法名1"
"234","2026/06/24 14:02:39","1","0","-3432","0","-3432","0","-3432","-3532","-3532","0","-100","【ダース販売】EASTON Gノック S レモンライム ","","","レモンライム","18443","1500000001711","2","","2","","3","",""
"233","2026/06/24 13:57:06","1","0","3432","0","3432","0","3432","3532","3532","0","100","【ダース販売】EASTON Gノック S レモンライム ","","","レモンライム","18443","1500000001711","2","","2","","3","",""
"232","2026/06/23 19:13:34","1","0","155906","0","155906","0","155906","155906","0","0","0","MK X-ON ハンドル 25"" RH スカイブルー","スカイブルー","90000000000000000006","RH","218","1012000010025","1","309","2","","1","1","請求書"
"232","2026/06/23 19:13:34","1","0","155906","0","155906","0","155906","155906","0","0","0","MK X-ON ハンドル 25"" RH レッド","レッド","90000000000000000006","RH","219","1012000010032","1","309","2","","1","1","請求書"
"231","2026/06/23 15:37:00","1","0","2530","0","2530","2530","0","0","0","0","0","FIVICS ORGANIC X アームガード ブラック ","","","ブラック","1680","3311000184018","1","","2","","1","",""
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","MK ZX ハンドル  LH パステルイエロー","パステルイエロー","90000000000000000321","LH","18434","3600100010861","1","4105","2","","1","1","請求書"
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","HOYT スーパーレスト LH ","","90000000000000000321","LH","2945","2716000153018","3","4105","2","","1","1","請求書"
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","SHIBUYA チェストガード LH（左射ち用） S ホワイト","ホワイト","90000000000000000321","S","3378","5400000000164","1","4105","2","","1","1","請求書"
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","KOREA ARCHERY Jet6 アームガード ホワイト ","ホワイト","90000000000000000321","","7443","5300000000563","1","4105","2","","1","1","請求書"
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","EASTON フリップサイド 4tubeクイバー ブラック ","","90000000000000000321","ブラック","5098","1700100010464","1","4105","2","","1","1","請求書"
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","ARICO STRING 66インチ16本 N ","","90000000000000000321","N","2777","9210000421052","1","4105","2","","1","1","請求書"
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","KOREA ARCHERY Jet6アロープラー  ブラック","ブラック","90000000000000000321","","3020","5111000316017","1","4105","2","","1","1","請求書"
"230","2026/06/23 12:38:23","1","0","220160","0","220160","18826","201334","201334","0","0","0","EASTON CLUB-XT リカーブバックパック ブラック ","","90000000000000000321","ブラック","3324","4000000000006","1","4105","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","FIVICS ONIX ハンドル 25"" RH ブラックピンク","ブラックピンク","90000000000000000320","RH ","12386","3700000000327","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","FIVICS SKADI-BX センタースタビライザー 26インチ ","","90000000000000000320","26インチ","1386","2011000464011","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","FIVICS SKADI-BX サイドロッド 12インチ ","","90000000000000000320","12インチ","1391","2011000465032","2","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","FIVICS SKADI エクステンダーロッド 4インチ ","","90000000000000000320","4インチ","1394","2011000466022","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","FIVICS LOK V-バー 40° ","","90000000000000000320","40°","1384","2011000108021","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","SHIBUYA ULTIMA RC4 520 カーボンサイト RH ガンメタル","ガンメタル","90000000000000000320","RH ","12482","7000000000348","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","Beiter プランジャー ブラック ","","90000000000000000320","ブラック","1477","2415000149013","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","HOYT スーパーレスト RH ","","90000000000000000320","RH","1507","2716000153001","3","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","Beiter クリッカー ブラックブレード 0.25 6/32A","6/32A","90000000000000000320","0.25","1497","2315000152016","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","","","90000000000000000320","","","","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","","","90000000000000000320","","","","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","FIVICS インノック クリアグリーン ","","90000000000000000320","クリアグリーン","5136","1500000000677","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","KOREA ARCHERY JET6 S ベイン RH ブルー","ブルー","90000000000000000320","RH","7387","1600000000513","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","FIVICS TENFIX タブ RH M","M","90000000000000000320","RH","1509","3011000157028","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","ARICO STRING 68インチ16本 N ","","90000000000000000320","N","2807","9210000430054","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","CARTEL Tゲージ シルバー ","","90000000000000000320","シルバー","2509","5219000321021","1","4104","2","","1","1","請求書"
"229","2026/06/23 09:46:26","1","0","378714","0","378714","29067","349647","349647","0","0","0","EASTON CLUB-XT リカーブバックパック グレー ","","90000000000000000320","グレー","3321","4000000000037","1","4104","2","","1","1","請求書"
"228","2026/06/21 22:12:15","1","0","28160","0","28160","28160","0","0","0","0","0","EASTON ワールドカップ 4517 ボウケース  ","","90000000000000000228","","7294","1110000000012","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AXCEL コンツアータブ RH S","S","90000000000000000228","RH","4712","4800100010598","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","TRUGLO ボウジャック  ミニ","","90000000000000000228","","12012","1120000000028","2","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","T.R.U.BALL ブレードプロフレックス  M  パープル","パープル","90000000000000000228","M","7109","1070000000149","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AXCEL アチーブXP PRO コンパウンドサイト RH パープル","パープル","90000000000000000228","RH","7036","1130000000263","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","WIAWIS LX ウエイト ヘッド ","","90000000000000000228","ヘッド","6323","6010000000027","3","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AAE エリートベイン（50枚） 16 ブラック","ブラック","90000000000000000228","16","5543","1600100012287","4","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AAE エリートベイン（50枚） 16 ブルー","ブルー","90000000000000000228","16","5544","1600100012270","3","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AAE エリートベイン（50枚） 16 グリーン","グリーン","90000000000000000228","16","5547","1600100012249","3","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AAE エリートベイン（50枚） 16 ピンク","ピンク","90000000000000000228","16","5548","1600100012232","2","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AAE エリートベイン（50枚） 16 パープル","パープル","90000000000000000228","16","5549","1600100012225","2","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AAE エリートベイン（50枚） 16 ホワイト","ホワイト","90000000000000000228","16","5542","1600100012294","4","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","AAE エリートベイン（50枚） 16 イエロー","イエロー","90000000000000000228","16","5551","1600100012201","2","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","GASPRO インドアエフィシェントベイン 4インチ（ RHのみ） ブルー ","","90000000000000000228","ブルー","5044","1600100011327","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","EASTON フリップサイド 2tubeクイバー レッド ","","90000000000000000228","レッド","3943","1700100010273","2","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","EASTON CLUB-XT リカーブバックパック レッド ","","90000000000000000228","レッド","3322","4000000000020","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","EASTON CLUB-XT リカーブバックパック ブルー ","","90000000000000000228","ブルー","3323","4000000000013","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","GASPRO X-SHIELDスピンベイン RH ホワイト×オレンジ","ホワイト×オレンジ","90000000000000000228","RH","5034","1600100011426","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","CARTEL Tゲージ ブラック ","","90000000000000000228","ブラック","2508","5219000321014","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","WNS SJA-50 サイトロング RH ブラック","ブラック","90000000000000000228","RH","3418","7000000000119","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","WIN&WIN ATF-X ハンドル RH ブラック/レッド","ブラック/レッド","90000000000000000228","RH","259","1020000016015","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","T.R.U.BALL ストーカー","","90000000000000000228","","7117","1070000000064","1","87","2","","1","",""
"227","2026/06/21 21:58:33","1","0","526680","0","526680","526680","0","0","0","0","0","HOYT RCRV Compハンドル RH ジェットブラック","ジェットブラック","90000000000000000228","RH","7308","3801000000055","1","87","2","","1","",""
"226","2026/06/21 16:45:49","1","0","192500","0","192500","20460","172040","172040","0","172040","0","MK ZX ハンドル  RH カメレオンパープル","カメレオンパープル","90000000000000000322","RH","18407","3600100010793","1","4106","2","","3","",""
"226","2026/06/21 16:45:49","1","0","192500","0","192500","20460","172040","172040","0","172040","0","FIVICS ACCENDO トーナメントクイバー パープル ","","90000000000000000322","パープル","2495","5011000306042","1","4106","2","","3","",""
"225","2026/06/21 16:34:52","1","0","1980","0","1980","1980","0","0","0","0","0","KOREA ARCHERY Jet6 アームガード  パープル","パープル","","","3017","3323000635063","1","","2","","3","",""
"224","2026/06/21 09:59:48","1","0","7128","0","7128","0","7128","7128","0","7128","0","加工費 フェザー貼り   ","","","","2712","9010000414005","12","","2","","3","",""
"224","2026/06/21 09:59:48","1","0","7128","0","7128","0","7128","7128","0","7128","0","加工費 ピン&ノック装着   ","","","","2710","9010000412001","12","","2","","3","",""
"223","2026/06/21 09:53:18","1","0","7700","0","7700","0","7700","7700","0","7700","0","レッスン  ","","","","7315","7800000000030","1","","2","","3","",""
